"label","id","Degree","Betweenness","Pagerank","Cluster","Strain","Diameter","Count","N","Essential","Var","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description","Essential.Count","Essential.Call","TIGR4.new","TAIWAN.19F.old","TAIWAN.19F.new","D39.old","D39.new"
"SP_0305",167,99,239.527055339483,0.894516546773895,3537,"TIGR4",0.00347591855237807,259,258,FALSE,8.53678699902274,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"celB","PTS system cellobiose transporter subunit IIB",0,"Nonessential","SP_RS01490","SPT_0356","SPT_RS01805","SPD_0279","SPD_RS01495"
"SP_2023",168,99,239.527055339483,0.894516546773894,1764,"TIGR4",0.00322297575628997,371,371,FALSE,2.62092324827605,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"celA","PTS system, cellobiose-specific IIB component",0,"Nonessential","SP_RS10235","SPT_2019","SPT_RS10000","SPD_1832","SPD_RS09680"
"SP_1276",169,22,1163.46892206198,0.02645565728387,34,"TIGR4",0.000124973432518595,372,371,FALSE,1.66280589420984,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"CarA","Carbamoyl-phosphate synthase, small subunit",0,"Nonessential","SP_RS06255","SPT_0951","SPT_RS04710","SPD_1132","SPD_RS05985"
"SP_1275",170,22,1163.46892206198,0.02645565728387,3553,"TIGR4",0.00298852906246932,372,371,FALSE,1.54653199527002,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"CarB","Carbamoyl-phosphate synthase, large subunit",0,"Nonessential","SP_RS06250","SPT_0952","SPT_RS04715","SPD_1131","SPD_RS05980"
"SP_1701",171,11,518.244225582417,0.0211526221557062,2910,"TIGR4",0.117462018806028,744,371,FALSE,0.466541020568214,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase",0,"Nonessential","SP_RS08410","SPT_1639","SPT_RS08150","SPD_1511","SPD_RS07970"
"SP_1700",172,11,518.244225582417,0.0211526221557062,2910,"TIGR4",0.117462018806028,744,371,FALSE,1.11181633189561,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase",0,"Nonessential","SP_RS08405","SPT_1638","SPT_RS08145","SPD_1510","SPD_RS07965"
"SP_0366",178,43,0,0.0770511737576655,3408,"TIGR4",0.259823574988216,1115,371,FALSE,2.31033253518416,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"AliA","oligopeptide ABC transporter oligopeptide-binding protein AliA",0,"Nonessential","SP_RS01790","SPT_0410","SPT_RS02070","SPD_0334","SPD_RS01780"
"SP_1889",179,43,0,0.0770511737576654,2531,"TIGR4",0.000153964194373398,372,371,FALSE,0.6716842045455,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"amiD","Oligopeptide transport ATP-binding protein AmiD",0,"Nonessential","SP_RS09385","SPT_1811","SPT_RS09020","SPD_1669","SPD_RS08830"
"SP_1887",180,43,0,0.0770511737576654,3305,"TIGR4",0.00190453422797645,372,371,FALSE,0.942380667534204,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"amiF","Oligopeptide transport ATP-binding protein AmiF",1,"Evolvable.Essential","SP_RS09375","SPT_1809","SPT_RS09010","SPD_1667","SPD_RS08820"
"SP_1891",181,43,0,0.0770511737576654,3408,"TIGR4",0.259823574988216,1115,371,FALSE,0.719536951491079,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"amiA","oligopeptide ABC transporter, oligopeptide-binding protein AmiA",0,"Nonessential","SP_RS09395","SPT_1466","SPT_RS07285","SPD_1671","SPD_RS08840"
"SP_1387",182,4,0,7.8300977753907e-09,2412,"TIGR4",0.00735037139317088,372,371,FALSE,0.298746058956792,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"PotC","Putative spermidine/putrescine import ABC transporter, permease component II",0,"Nonessential","SP_RS06800","SPT_0888","SPT_RS04400","SPD_1219","SPD_RS06435"
"SP_1388",183,4,0,7.83009777705648e-09,2316,"TIGR4",0.00357591772522229,372,371,FALSE,0.254973487864201,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"PotB","Putative spermidine/putrescine import ABC transporter, permease component I",1,"Evolvable.Essential","SP_RS06805","SPT_0887","SPT_RS04395","SPD_1220","SPD_RS06440"
"SP_2142",184,8,335.999999999996,0.0141156813904301,2283,"TIGR4",0.0212426766218935,372,371,FALSE,2.95126146560187,NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","ROK family protein",0,"Nonessential","SP_RS10930","SPT_2155","SPT_RS10670","SPD_1970","SPD_RS10360"
"SP_1675",185,8,335.999999999996,0.0141156813904301,3482,"TIGR4",0.00162028122374439,372,371,FALSE,1.41421379132722,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Hypothetical Protein",0,"Nonessential","SP_RS08275","SPT_1614","SPT_RS08025","SPD_1488","SPD_RS07850"
"SP_1324",186,8,335.999999999996,0.0141156813904301,3505,"TIGR4",0.0225413633355394,122,122,FALSE,0.651079407595107,NA,"GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Putative regulatory protein",0,"Nonessential","SP_RS06500","n.p.","n.p","n.p.","n.p"
"SP_1852",187,9,244.252695855938,0.0237650811427606,3272,"TIGR4",0.184681050779215,585,371,FALSE,1.95098002448592,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"galT2","galactose-1-phosphate uridylyltransferase",0,"Nonessential","SP_RS09190","SPT_1769","SPT_RS08815","SPD_1633","SPD_RS08630"
"SP_1829",188,9,244.252695855938,0.0237650811427606,3272,"TIGR4",0.184681050779215,585,371,FALSE,0.671432981266493,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"galT1","galactose-1-phosphate uridylyltransferase",0,"Nonessential","SP_RS09075","SPT_1749","SPT_RS08715","SPD_1613","SPD_RS08525"
"SP_0273",189,60,3858.72996636954,0.00349751961760687,950,"TIGR4",0.00142956051816766,372,371,TRUE,0.396396366607767,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"fusA","elongation factor G",15,"Essential","SP_RS01330","SPT_0318","SPT_RS01605","SPD_0253","SPD_RS01355"
"SP_2214",190,60,3858.72996636954,0.00349751961760689,3501,"TIGR4",0.000917693701374828,372,371,TRUE,0.702593035453622,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"tsf","elongation factor Ts",15,"Essential","SP_RS11305","SPT_2232","SPT_RS11040","SPD_2041","SPD_RS10710"
"SP_0037",191,21,2148.14177093971,1.32759656068374e-05,1777,"TIGR4",0.00700173843660491,372,371,FALSE,0.440213386687634,"Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"plsX","glycerol-3-phosphate acyltransferase PlsX",5,"Evolvable.Essential","SP_RS00225","SPT_0075","SPT_RS00380","SPD_0043","SPD_RS00225"
"SP_0851",192,21,2148.14177093971,1.32759656068226e-05,2381,"TIGR4",0.00138628295058315,372,371,TRUE,0.80532675105518,"Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"plsY","putative glycerol-3-phosphate acyltransferase PlsY",15,"Essential","SP_RS04175","SPT_1352","SPT_RS06720","SPD_0745","SPD_RS03950"
"SP_0717",194,3,0,0,3380,"TIGR4",0.0101574200933276,373,371,FALSE,0.63105759411693,"Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"thiM","hydroxyethylthiazole kinase",0,"Nonessential","SP_RS03510","SPT_0733","SPT_RS03655","SPD_0623","SPD_RS03330"
"SP_0724",195,3,0,0,3315,"TIGR4",0.027821893893075,373,371,FALSE,0.772349837579443,"Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"thiM","putative hydroxyethylthiazole kinase",0,"Nonessential","SP_RS03545","SPT_0740","SPT_RS03690","SPD_0630","SPD_RS03365"
"SP_0877",196,105,275.081665887864,0.948388785829583,2558,"TIGR4",0.0068040385424817,372,371,FALSE,1.64054248015639,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"","PTS system fructose specific transporter subunit IIABC",0,"Nonessential","SP_RS04325","SPT_1324","SPT_RS06575","SPD_0773","SPD_RS04100"
"SP_1618",197,105,275.081665887864,0.948388785829583,3266,"TIGR4",0.00235688622754491,135,135,FALSE,0.669825083168033,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"FrwB","Putative PTS system, IIB component ",0,"Nonessential","SP_RS07980","n.p.","n.p","n.p.","n.p"
"SP_1617",198,105,275.081665887864,0.948388785829583,2682,"TIGR4",0.121567405934332,173,135,FALSE,0.991233142491731,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"FrwC","Putative PTS system, IIC component ",0,"Nonessential","SP_RS07975","SPT_1557","SPT_RS07730","n.p.","n.p"
"SP_1619",199,105,275.081665887864,0.948388785829583,3346,"TIGR4",0.00052012605760539,135,135,FALSE,1.22637658013997,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"FruA","Putative PTS system, IIA component ",0,"Nonessential","SP_RS07985","SPT_1559","SPT_RS07740","n.p.","n.p"
"SP_0749",200,15,256.366442857196,0.00613095802015388,1295,"TIGR4",0.0045999437352167,372,371,FALSE,1.77315698613567,"Cell Wall","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Amino acid metabolism",NA,2,"livK","High-affinity leucine-specific transport system, periplasmic binding protein LivK",0,"Nonessential","SP_RS03665","SPT_0763","SPT_RS03800","SPD_0652","SPD_RS03475"
"SP_0806",201,12,0,1.18614889108161e-10,494,"TIGR4",0.230586824792872,744,371,TRUE,0.491352750518885,"Intracellular","GENETIC INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING",NA,"Transcription","Replication",NA,2,"gyrB","DNA gyrase subunit B",15,"Essential","SP_RS03950","SPT_1393","SPT_RS06925","SPD_0709","SPD_RS03755"
"SP_1219",202,12,0,1.18614886593045e-10,397,"TIGR4",0.00187168484979146,372,371,TRUE,0.26029729489006,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Replication",NA,NA,1,"GyrA","DNA gyrase, subunit A",15,"Essential","SP_RS05975","SPT_1010","SPT_RS04985","SPD_1077","SPD_RS05710"
"SP_1084",203,221,19374.742019125,0.17265277667159,2578,"TIGR4",0.00176375147226367,372,371,TRUE,0.482287411536972,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","Methionine aminopeptidase (EC 3.4.11.18)",15,"Essential","SP_RS05360","SPT_1130","SPT_RS05590","SPD_0970","SPD_RS05175"
"SP_0187",204,221,19374.742019125,0.17265277667159,1956,"TIGR4",0.00564744843188975,372,371,FALSE,0.325057266674417,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","peptidase M24 family protein",0,"Nonessential","SP_RS00925","SPT_0239","SPT_RS01205","SPD_0177","SPD_RS00960"
"SP_1884",205,106,352.215182930048,0.968322426833773,1672,"TIGR4",0.00790016068468626,375,371,FALSE,1.22916667477988,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","PTS system, trehalose-specific IIB component",0,"Nonessential","SP_RS09350","SPT_1802","SPT_RS08975","SPD_1664","SPD_RS08800"
"SP_1885",206,106,352.215182930048,0.968322426833772,1939,"TIGR4",0.000931904573646079,372,371,FALSE,0.793984671218389,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","",0,"Nonessential","SP_RS09355","SPT_1803","SPT_RS08980","SPD_1665","SPD_RS08805"
"SP_1751",211,1,0,0,2327,"TIGR4",0.00394404461128804,372,371,FALSE,0.311742188080424,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"corA"," Magnesium and cobalt transport protein CorA",0,"Nonessential","SP_RS08665","SPT_1689","SPT_RS08410","SPD_1561","SPD_RS08240"
"SP_1330",214,4,0,0.000475015957103053,3345,"TIGR4",0.176945986615653,654,371,FALSE,1.51794892993141,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"NanE","Putative N-acetylmannosamine-6-phosphate 2-epimerase 1",0,"Nonessential","SP_RS06530","n.p.","n.p","SPD_1172","SPD_RS06195"
"SP_1685",215,4,0,0.000475015957103049,3345,"TIGR4",0.176945986615653,654,371,FALSE,0.718894951409249,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"NanE2","Putative N-acetylmannosamine-6-phosphate 2-epimerase",0,"Nonessential","SP_RS08325","SPT_1623","SPT_RS08075","SPD_1497","SPD_RS07900"
"SP_0427",220,3,0,0,3764,"TIGR4",0.00218681090503597,372,371,TRUE,0.800224983584207,"Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"accA","acetyl-CoA carboxylase subunit alpha",15,"Essential","SP_RS02110","SPT_0464","SPT_RS02335","SPD_0390","SPD_RS02085"
"SP_0426",221,3,0,0,1096,"TIGR4",0.000480981595092025,372,371,TRUE,0.771186741459248,"Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"accD","acetyl-CoA carboxylase subunit beta",15,"Essential","SP_RS02105","SPT_0463","SPT_RS02330","SPD_0389","SPD_RS02080"
"SP_0842",224,12,5867.56642130301,8.1398759355273e-06,1628,"TIGR4",0.00887503099726457,374,371,FALSE,0.420951068134603,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"pyn","pyrimidine-nucleoside phosphorylase",0,"Nonessential","SP_RS04120","SPT_1361","SPT_RS06770","SPD_0736","SPD_RS03895"
"SP_0835",225,12,728.704606120215,1.24951427542153e-05,3766,"TIGR4",0.0117257870633604,371,370,FALSE,0.481200260183811,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"deoD","purine nucleoside phosphorylase",0,"Nonessential","SP_RS04085","SPT_1367","SPT_RS06800","SPD_0730","SPD_RS03865"
"SP_1458",230,1,0,0,2005,"TIGR4",0.00519125590663876,372,371,FALSE,0.348584728993153,"Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"TrxB","Thioredoxin reductase",15,"Essential","SP_RS07165","SPT_0817","SPT_RS04065","SPD_1287","SPD_RS06775"
"SP_1563",231,1,0,0,3168,"TIGR4",0.00366660454638375,372,371,FALSE,0.366064893604193,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","pyridine nucleotide-disulfide oxidoreductase family protein",1,"Evolvable.Essential","SP_RS07705","SPT_1503","SPT_RS07475","SPD_1393","SPD_RS07335"
"SP_1491",232,9,0,0.000181725602798755,3300,"TIGR4",0.0045021703293208,372,371,FALSE,0.543513113748252,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Glycerol uptake facilitator protein",4,"Evolvable.Essential","SP_RS07340","SPT_1428","SPT_RS07095","SPD_1320","SPD_RS06950"
"SP_2184",233,9,0,0.000181725602798748,2387,"TIGR4",0.0101480876851017,372,371,FALSE,1.55941795091387,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"glpF","Glycerol uptake facilitator protein",0,"Nonessential","SP_RS11155","SPT_2199","SPT_RS10875","SPD_2011","SPD_RS10560"
"SP_0259",234,14,0,1.30747812978355e-10,3643,"TIGR4",0.0023910916161781,372,371,TRUE,0.645085632470528,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"ruvB","Holliday junction DNA helicase RuvB",15,"Essential","SP_RS01270","SPT_0306","SPT_RS01545","SPD_0241","SPD_RS01295"
"SP_0396",236,106,146.826510200412,0.967852179450168,3386,"TIGR4",0.0130766171432332,165,164,FALSE,1.287048612091,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"","PTS system mannitol-specific transporter subunit IIA",0,"Nonessential","SP_RS01965","n.p.","n.p","SPD_0362","SPD_RS01940"
"SP_0394",237,106,146.826510200412,0.967852179450168,655,"TIGR4",0.00603368668103373,165,164,FALSE,0.991848692285913,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"","PTS system mannitol-specific transporter subunit IIBC",0,"Nonessential","SP_RS01955","n.p.","n.p","SPD_0360","SPD_RS01930"
"SP_1590",238,27,3010.8732474915,0.0264434111255899,2279,"TIGR4",0.00298376541276496,372,371,FALSE,0.368957496706708,NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein",14,"Evolvable.Essential","SP_RS07835","SPT_1528","SPT_RS07600","SPD_1417","SPD_RS07460"
"SP_1589",239,29,4015.88608528202,0.0264547618781158,3084,"TIGR4",0.00376076352643946,372,371,FALSE,0.304292646096524,"Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"","Mur ligase family protein",15,"Essential","SP_RS07830","SPT_1527","SPT_RS07595","SPD_1416","SPD_RS07455"
"SP_0355",240,67,2610.39774939365,0.511614799093807,4045,"TIGR4",0.304197409664255,33,33,FALSE,0.922468778628688,NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","",2,"Evolvable.Essential","SP_RS01735","n.p.","n.p","n.p.","n.p"
"SP_1279",241,2,0,1.18340552792204e-13,2922,"TIGR4",0.00132868962158584,372,371,FALSE,0.353909518627623,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"Nth","Endonuclease III",0,"Nonessential","SP_RS06270","SPT_0948","SPT_RS04695","SPD_1135","SPD_RS06000"
"SP_0970",242,2,0,1.18342381241559e-13,2676,"TIGR4",0.010846538160291,372,371,FALSE,0.404125088610029,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"fpg","formamidopyrimidine-DNA glycosylase",0,"Nonessential","SP_RS04810","SPT_1233","SPT_RS06115","SPD_0858","SPD_RS04575"
"SP_0357",243,10,30.3041443850267,0.0365571389059648,3779,"TIGR4",0.179960342614255,88,88,FALSE,0.432522220440284,"Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"cps4I","UDP-N-acetylglucosamine-2-epimerase (EC 5.1.3.14)",1,"Evolvable.Essential","SP_RS01745","SPT_0402","SPT_RS02040","n.p.","n.p"
"SP_0360",244,16,72.0606242151274,0.0595273659806312,2197,"TIGR4",0.00073108929769787,34,34,FALSE,0.765898494932509,"Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"cps4L","UDP-N-acetylglucosamine 2-epimerase",1,"Evolvable.Essential","SP_RS01760","n.p.","n.p","n.p.","n.p"
"SP_0250",247,99,239.527055339483,0.894516546773894,3442,"TIGR4",0.00976650259833774,370,370,FALSE,0.766928989548733,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"CelB","PTS system transporter subunit IIC",0,"Nonessential","SP_RS01215","SPT_0298","SPT_RS01500","SPD_0234","SPD_RS01255"
"SP_0308",248,99,239.527055339483,0.894516546773894,1034,"TIGR4",0.000305653021442495,259,258,FALSE,6.29536536433327,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"celC","cellobiose phosphotransferase system IIA component",0,"Nonessential","SP_RS01500","SPT_0358","SPT_RS01815","n.p.","n.p"
"SP_0474",249,99,239.527055339483,0.894516546773895,3074,"TIGR4",0.0361336655353366,192,191,FALSE,1.75836656744079,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"","PTS system cellobiose-specific transporter subunit IIC",0,"Nonessential","SP_RS02340","SPT_0515","SPT_RS02565","SPD_0424","SPD_RS02260"
"SP_0351",250,67,2610.39774939365,0.511614799093807,3158,"TIGR4",0.0670576020965713,34,34,FALSE,9.74781543311558,"Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"cps4F","capsular polysaccharide biosynthesis protein Cps4F",0,"Nonessential","SP_RS01715","n.p.","n.p","n.p.","n.p"
"SP_1317",251,2,0,0,2626,"TIGR4",0.00624949159002167,122,122,FALSE,0.873270563113434,"Intracellular","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"NtpA","V-type ATPase ",0,"Nonessential","SP_RS06465","n.p.","n.p","n.p.","n.p"
"SP_1510",252,2,0,0,1111,"TIGR4",0.00306503872296494,371,370,TRUE,0.492881140356444,"Intracellular","METABOLISM",NA,NA,"Energy metabolism",NA,NA,1,"AtpA","ATP synthase F1, alpha subunit",15,"Essential","SP_RS07435","SPT_1446","SPT_RS07185","SPD_1337","SPD_RS07040"
"SP_1508",253,2,0,0,2304,"TIGR4",0.00122045148531438,372,371,TRUE,0.798786234724827,"Intracellular","METABOLISM",NA,NA,"Energy metabolism",NA,NA,1,"AtpD","ATP synthase F1, beta subunit",15,"Essential","SP_RS07425","SPT_1444","SPT_RS07175","SPD_1335","SPD_RS07030"
"SP_1475",257,15,1048.90649066151,0.00419154264708498,128,"TIGR4",0.00505177673915487,372,371,TRUE,1.70878109938692,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"GlyQ","Glycine--tRNA ligase alpha subunit",15,"Essential","SP_RS07250","SPT_0800","SPT_RS03980","SPD_1305","SPD_RS06860"
"SP_1474",258,15,1048.90649066151,0.00419154264708498,2052,"TIGR4",0.00726073215149725,372,371,TRUE,0.304191463068392,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"GlyS","Glycine--tRNA ligase beta subunit",15,"Essential","SP_RS07245","SPT_0801","SPT_RS03985","SPD_1304","SPD_RS06855"
"SP_2109",259,4,0,0.00020338994555088,3679,"TIGR4",0.000711873589164785,371,370,FALSE,1.52741451260235,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"malC","Maltodextrin ABC transporter",0,"Nonessential","SP_RS10750","SPT_2117","SPT_RS10495","SPD_1935","SPD_RS10190"
"SP_2108",260,4,0,0.00020338994555088,3046,"TIGR4",0.00214703818033292,372,371,FALSE,2.44469535061976,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"malX","Maltodextrin ABC transporter, substrate-binding protein",0,"Nonessential","SP_RS10745","SPT_2116","SPT_RS10490","SPD_1934","SPD_RS10185"
"SP_2110",261,4,0,0.000203389945550876,2580,"TIGR4",0,372,371,FALSE,1.40127158967604,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"malD","Maltodextrin ABC transporter",0,"Nonessential","SP_RS10755","SPT_2118","SPT_RS10500","SPD_1936","SPD_RS10195"
"SP_0660",262,7,0.2,0.00406948917736703,2752,"TIGR4",0.183549331591815,744,371,FALSE,0.693204233530073,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","peptide methionine sulfoxide reductase",0,"Nonessential","SP_RS03240","SPT_0684","SPT_RS03405","SPD_0573","SPD_RS03070"
"SP_1359",263,7,0.2,0.00406948917736704,2752,"TIGR4",0.183549331591815,744,371,FALSE,0.383365001828136,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"MsrA/B","Peptide-methionine (S)-S-oxide reductase MsrA/Peptide-methionine (R)-S-oxide reductase MsrB",0,"Nonessential","SP_RS06650","SPT_0916","SPT_RS04540","SPD_1193","SPD_RS06295"
"SP_0964",264,5,22.6060919872389,2.09859430564085e-05,1637,"TIGR4",0.00651839975174621,372,371,FALSE,1.86310045631461,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"pyrDB","dihydroorotate dehydrogenase B",0,"Nonessential","SP_RS04780","SPT_1239","SPT_RS06145","SPD_0852","SPD_RS04545"
"SP_0963",265,5,22.6060919872389,2.09859430564094e-05,3191,"TIGR4",0.00799798045933042,372,371,FALSE,2.60237391451161,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"pyrK","dihydroorotate dehydrogenase, electron transfer subunit",0,"Nonessential","SP_RS04775","SPT_1240","SPT_RS06150","SPD_0851","SPD_RS04540"
"SP_0251",266,72,1263.65361928627,0.596261096442727,3572,"TIGR4",0.00239044575585984,372,370,FALSE,0.72464971723188,"Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"","formate acetyltransferase",0,"Nonessential","SP_RS01220","SPT_0299","SPT_RS01505","SPD_0235","SPD_RS01260"
"SP_0675",268,16,19.0410771496536,0.00612156033770723,1213,"TIGR4",0.00266561497466005,372,371,FALSE,0.450462553672517,NA,"METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"dltE","short chain dehydrogenase/reductase family oxidoreductase",1,"Evolvable.Essential","SP_RS03315","SPT_0699","SPT_RS03480","SPD_0587","SPD_RS03145"
"SP_0648",269,16,19.0410771496536,0.00612156033770722,3875,"TIGR4",0.0166706446001788,372,371,FALSE,2.56897640553138,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"bgaA","beta-galactosidase",0,"Nonessential","SP_RS03175","SPT_0670","SPT_RS03340","SPD_0562","SPD_RS03010"
"SP_0493",270,7,0,6.46694675732844e-06,3021,"TIGR4",0.00290214929071678,372,371,TRUE,0.392373069393256,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","DNA-directed RNA polymerase subunit delta",10,"Evolvable.Essential","SP_RS02425","SPT_0532","SPT_RS02650","SPD_0441","SPD_RS02345"
"SP_0236",271,7,0,6.46694675732396e-06,2815,"TIGR4",0.000100448430493274,372,371,TRUE,0.731910609841606,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpoA","DNA-directed RNA polymerase subunit alpha",15,"Essential","SP_RS01140","SPT_0282","SPT_RS01420","SPD_0218","SPD_RS01175"
"SP_1616",273,8,60.2983479115975,0.00142084594416183,3426,"TIGR4",0.00230347107438017,135,135,FALSE,1.01912115629708,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Hypothetical Protein",0,"Nonessential","SP_RS07970","SPT_1556","SPT_RS07725","n.p.","n.p"
