"","Gene","X","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC10min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC10min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC10min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX10min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX10min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX10min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"1251","SP_0069",1482,348.610033925219,-0.0402829606765142,0.0881723708479609,-0.456866026047726,0.647767344716654,0.936882972998002,334.214229920053,391.934855677982,342.161209738706,374.590697134286,268.405618507709,380.353592572575,"SPD_1965","SP_RS00375","n.p","n.p.","SPD_RS10335","choline binding protein I","VARIOUS","Cell Wall","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Choline binding protein I"
"1252","SP_0096",1483,153.424764805439,0.0419697238223455,0.0887045879922905,0.473140395240809,0.63611301881527,0.936882972998002,141.630836451909,131.724662238881,172.081076242858,211.692538260258,117.752142313059,145.667333325667,"SPD_0092","SP_RS00485","SPT_RS00640","SPT_0126","SPD_RS00485","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1253","SP_0110",1484,1073.1091934996,0.0339509987098738,0.0738963571779021,0.45944076279888,0.645917681719061,0.936882972998002,1078.63972395387,1101.30455314474,991.467131143444,994.654656719296,1204.36198498136,1068.22711105489,"SPD_0107","SP_RS00560","SPT_RS00730","SPT_0144","SPD_RS00560","hypothetical protein","UNKNOWN","Membrane","CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"",""
"1254","SP_0143",1485,479.465517226998,-0.0367012560968768,0.0803692947506339,-0.456657685136491,0.647917109909098,0.936882972998002,511.252775484939,482.630524760491,473.22295966786,503.708131817847,477.069341283057,428.909370347798,"SPD_0146","SP_RS00735","n.p","n.p.","SPD_RS00810","conserved domain protein","UNKNOWN","Membrane","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"",""
"1255","SP_0180",1486,880.193072442844,-0.0374061238474351,0.0773932480404734,-0.483325416551496,0.628864696049059,0.936882972998002,1025.95996161505,798.985656203049,857.403967093775,854.276980638913,851.105558042186,893.426311064092,"SPD_0171","SP_RS00895","SPT_RS01100","SPT_0217","SPD_RS00930","DNA-3-methyladenine glycosylase I","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"","DNA-3-methyladenine glycosylase I"
"1256","SP_0217",1487,11902.6410072938,-0.0303157136967436,0.0657224119742392,-0.461269037244499,0.644605596270684,0.936882972998002,11487.6426005079,12354.0457814531,12300.7955372438,11215.9511139947,10759.6020038558,13297.8090067076,"SPD_0201","SP_RS01050","SPT_RS01330","SPT_0264","SPD_RS01085","ribosomal protein L29","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpmC","50S ribosomal protein L29"
"1257","SP_0259",1488,737.873207193658,0.0333886579135683,0.0729023102937129,0.457991767051691,0.646958356156768,0.936882972998002,712.472195566004,752.558111315575,714.336560682562,722.907497675987,748.072433518259,776.892444403558,"SPD_0241","SP_RS01270","SPT_RS01545","SPT_0306","SPD_RS01295","Holliday junction DNA helicase RuvB","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"ruvB","Holliday junction DNA helicase RuvB"
"1258","SP_0295",1489,45108.4311495638,0.0281679640474018,0.0615513831360436,0.457633323773468,0.64721589818096,0.936882972998002,43401.2153458971,44677.3344162513,45708.5356413224,44035.0506891728,42136.218807407,50692.2319973322,"SPD_0275","SP_RS01450","SPT_RS01725","SPT_0341","SPD_RS01470","ribosomal protein S9","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rplI","30S ribosomal protein S9"
"1259","SP_0308",1490,1.31807470065317,0.00872250041719709,0.0183193652728067,0.476135514921185,0.633977836675507,0.936882972998002,0.863602661292126,1.07971034622034,1.00047137350499,1.5013655195763,3.46329830332528,0,"n.p.","SP_RS01500","SPT_RS01815","SPT_0358","n.p","PTS system, IIA component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"celC","cellobiose phosphotransferase system IIA component"
"1260","SP_0340",1491,1368.7827374095,0.0351857017510122,0.0746201419216819,0.471530887571101,0.637261667760454,0.936882972998002,1485.39657742246,1361.51474658384,1189.56046309743,1381.25627801019,1284.88367053368,1510.08468880942,"SPD_0309","SP_RS01655","SPT_RS01960","SPT_0389","SPD_RS01650","autoinducer-2 production protein","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,""," S-ribosylhomocysteine lyase (EC 4.4.1.21) "
"1261","SP_0342",1492,1998.80302820307,-0.0305633786073683,0.0630311756108371,-0.484893043976694,0.62775221691636,0.936882972998002,1905.97107347172,2035.25400262533,2133.00496831264,2009.57774795287,1986.20157695705,1922.80879989881,"SPD_0311","SP_RS01665","SPT_RS01970","SPT_0391","SPD_RS01660","glucan 1,6-alpha-glucosidase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,""," Glucan 1,6-alpha-glucosidase (EC 3.2.1.70)"
"1262","SP_0357",1493,22040.8557049731,0.0287667863408755,0.0603836447421591,0.476400297857325,0.633789222511682,0.936882972998002,19532.9649931053,22794.8448294038,23041.8562031934,22410.8831107154,22404.0767242112,22060.5083692094,"n.p.","SP_RS01745","SPT_RS02040","SPT_0402","n.p","UDP-N-acetylglucosamine-2-epimerase","CAPSULE","Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"cps4I","UDP-N-acetylglucosamine-2-epimerase (EC 5.1.3.14)"
"1263","SP_0614",1494,1229.23839319137,-0.0314952173607889,0.0652639417130609,-0.482582212077545,0.629392411723695,0.936882972998002,1233.22460032516,1241.66689815339,1258.59298786928,1183.82671218591,1219.94682734633,1238.17233326817,"SPD_0534","SP_RS03015","SPT_RS03185","SPT_0639","SPD_RS02865","tributyrin esterase","MEMRANE PROTEIN","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"estA","tributyrin esterase"
"1264","SP_0674",1495,2855.29911067445,-0.0300417680960324,0.06290425132044,-0.477579296556554,0.63294966937802,0.936882972998002,3097.74274605486,2719.79036212903,2852.34388586272,2951.684611487,2724.74994014116,2785.48311837192,"SPD_0586","SP_RS03310","SPT_RS03475","SPT_0698","SPD_RS03140","ribonuclease Z","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rnz","ribonuclease Z"
"1265","SP_0709",1496,130.78028618572,-0.0413903256951194,0.0901013055795989,-0.459375426680734,0.645964591478435,0.936882972998002,133.85841250028,131.724662238881,139.065520917193,132.120165722714,128.142037223035,119.770918512215,"SPD_0616","SP_RS03470","n.p","n.p.","SPD_RS03295","amino acid ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Amino acid metabolism",NA,2,"glnQ","amino acid ABC transporter ATP-binding protein"
"1266","SP_0711",1497,61.4975557474774,0.0393727848731784,0.0817378045175367,0.481696139327196,0.630021819026968,0.936882972998002,48.3617490323591,71.2608828505422,58.0273396632893,78.8216897777556,62.339369459855,50.1743037010631,"SPD_0618","SP_RS03480","SPT_RS03625","SPT_0727","SPD_RS03305","amino acid ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Amino acid metabolism",NA,2,"hisM","ABC-type amino acid transport system, permease component"
"1267","SP_0919",1498,3121.8449240623,-0.0291631192263396,0.0638505030397755,-0.456740633792228,0.64785748082777,0.936882972998002,3384.45882960384,2944.37011414286,3145.48199829968,3227.93586708904,2908.3047502174,3120.51798502096,"SPD_0812","SP_RS04545","SPT_RS06350","SPT_1280","SPD_RS04315","conserved hypothetical protein","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Carboxynorspermidine synthase"
"1268","SP_0936",1499,864.406706494235,-0.0329371920017526,0.0721125263285436,-0.456747165557497,0.647852785450847,0.936882972998002,823.876938872688,889.681325285557,919.433192251085,843.767422001879,887.470190227102,822.211170327099,"SPD_0826","SP_RS04625","SPT_RS06270","SPT_1264","SPD_RS04395","DNA polymerase III, delta prime subunit","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Replication",NA,NA,1,"holB","DNA polymerase III delta prime subunit"
"1269","SP_0979",1501,7496.28221831209,0.0285842360594627,0.0617685706558611,0.462763437067657,0.64353394174207,0.936882972998002,6720.55591017533,7718.84926512919,7788.66964273634,7450.52639089737,7345.65570135291,7953.43639958143,"SPD_0866","SP_RS04855","SPT_RS06070","SPT_1224","SPD_RS04620","oligoendopeptidase F","UNKNOWN","Intracellular","METABOLISM","GENETIC INFORMATION PROCESSING",NA,"Amino acid metabolism","Folding, sorting, degradation",NA,2,"pepF","Oligoendopeptidase F"
"1270","SP_1018",1503,1375.88632393716,-0.0302472490611336,0.0663883674273406,-0.455610677491626,0.648669963615584,0.936882972998002,1323.03927709954,1423.0582363184,1436.67689235316,1340.71940898163,1420.81812893919,1311.005999931,"SPD_0904","SP_RS05055","SPT_RS05300","SPT_1071","SPD_RS04820","thymidine kinase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"tdk","Thymidine kinase (EC 2.7.1.21)"
"1271","SP_1052",1504,74.9436861601985,0.0403174113404505,0.0834666875794355,0.483035957334239,0.629070205345408,0.936882972998002,64.7701995969095,73.4203035429829,79.0372385068941,81.8244208169082,100.435650796433,50.1743037010631,"SPD_0932","SP_RS05205","n.p","n.p.","SPD_RS04975","putative phosphoesterase","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1272","SP_1110",1505,645.365129233516,0.0384376226256972,0.0811494325278069,0.473664712473819,0.635739020775138,0.936882972998002,682.24610242078,613.275476653151,597.281409982478,584.031187115179,634.649414084357,760.707185145151,"SPD_0994","SP_RS05495","SPT_RS05720","SPT_1156","SPD_RS05300","macrolide-efflux protein","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"ribC","bifunctional riboflavin kinase/FMN adenylyltransferase"
"1273","SP_1112",1506,1711.2457204197,0.0322257390111577,0.0696851731696574,0.462447570198326,0.64376039250596,0.936882972998002,1873.15417234262,1532.10898128666,1653.77918040375,1730.32376131168,1683.16297541608,1794.94525175739,"SPD_0996","SP_RS05505","SPT_RS05730","SPT_1158","SPD_RS05310","degV family protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","degV family protein"
"1274","SP_1192",1507,175.974776974835,0.0424651910203084,0.0901122086023413,0.471247921662916,0.637463700767239,0.936882972998002,159.766492339043,177.072496780135,175.082490363373,209.440489980893,140.263581284674,194.22311110089,"SPD_1052","SP_RS05860","SPT_RS05110","SPT_1034","SPD_RS05585","galactose-6-phosphate isomerase, LacB subunit","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"lacB",""
"1275","SP_1258",1508,517.679931206277,-0.0366934188088804,0.0800655446873711,-0.458292252330959,0.646742489614,0.936882972998002,556.160113872129,495.587048915135,523.246528343109,487.193111102508,482.264288738045,561.628496266739,"SPD_1116","SP_RS06170","n.p","n.p.","n.p","putative 2-isopropylmalate synthase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","2-isopropylmalate synthase"
"1276","SP_1332",1510,7.08380415026453,0.0175861240285112,0.0386494662440891,0.455015961085899,0.649097756083186,0.936882972998002,4.31801330646063,10.7971034622034,4.00188549401996,9.75887587724593,10.3898949099758,3.23705185168149,"n.p.","SP_RS06540","n.p","n.p.","n.p","conserved domain protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Conserved domain protein"
"1277","SP_1397",1511,9681.57483587983,-0.0240099080653412,0.0525533745610324,-0.456867104460772,0.647766569539991,0.936882972998002,9664.57738252018,10044.5453508878,9604.52518564789,9906.0096981644,9318.86990967248,9550.92148838624,"SPD_1229","SP_RS06850","SPT_RS04350","SPT_0877","SPD_RS06485","putative phosphate ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"PstB2","Phosphate ABC transporter, ATP-binding component II"
"1278","SP_1475",1512,1294.02155144143,-0.0317100334469802,0.0675176503954192,-0.469655464330725,0.638601191224388,0.936882972998002,1316.99405847049,1303.21038788795,1311.61797066504,1336.96599518269,1182.71637058558,1312.62452585685,"SPD_1305","SP_RS07250","SPT_RS03980","SPT_0800","SPD_RS06860","glycyl-tRNA synthetase, alpha subunit","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"GlyQ","Glycine--tRNA ligase alpha subunit"
"1279","SP_1512",1513,5509.46201336968,0.0291563000489408,0.0612624250591482,0.475924680108414,0.634128038707536,0.936882972998002,5508.05777372118,5204.20386878202,5617.64676223051,5742.72311237933,5104.03587452562,5880.10468857943,"SPD_1339","SP_RS07445","SPT_RS07195","SPT_1448","SPD_RS07050","ATP synthase F0, B subunit","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Energy metabolism",NA,NA,1,"AtpF","ATP synthase F0, B subunit"
"1280","SP_1517",1514,4996.81862977672,0.0259109162451205,0.0545801703490631,0.474731318708046,0.634978492055819,0.936882972998002,4810.26682339714,4926.7183098034,5102.40400487544,5100.13867000068,4918.74941529772,5122.63455528596,"SPD_1345","SP_RS07470","SPT_RS07225","SPT_1455","SPD_RS07075","transcription elongation factor GreA","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"GreA","Transcription elongation factor GreA"
"1281","SP_1519",1515,1043.54670302407,-0.0332564412415633,0.0711163849070745,-0.467634023931593,0.640046329331086,0.936882972998002,1064.82208137319,1040.8407737564,1062.5005986623,960.87393252883,1000.893209661,1131.34962216268,"SPD_1347","SP_RS07480","SPT_RS07235","SPT_1457","SPD_RS07085","acetyltransferase, GNAT family","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Acetyltransferase"
"1282","SP_1565",1517,1712.57315366663,-0.0293231961307469,0.0645601177218486,-0.454199855351615,0.649684987144438,0.936882972998002,1657.25350701959,1809.59454026528,1737.81877577817,1697.293719881,1766.28213469589,1607.19624435986,"SPD_1395","SP_RS07715","SPT_RS07485","SPT_1505","SPD_RS07345","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1283","SP_1569",1518,4345.7018689082,-0.0278920442545196,0.0602568310658285,-0.462886012443112,0.643446074115844,0.936882972998002,4704.04369605821,4177.39932952648,4302.02690607145,4489.83358629291,4223.49228090517,4177.41541459497,"SPD_1399","SP_RS07735","SPT_RS07505","SPT_1509","SPD_RS07365","ATP-dependent Clp protease, ATP-binding subunit ClpX","PROTEIN TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"ClpX","ATP-dependent Clp protease ATP-binding subunit"
"1284","SP_1626",1519,18752.3845581583,0.0347990325966597,0.0726413107773909,0.479052927655742,0.631900976074275,0.936882972998002,18721.1784914907,17329.3510568364,19341.1125925984,16990.9535850449,17546.8008537975,22584.9107691818,"SPD_1439","SP_RS08020","SPT_RS07770","SPT_1565","SPD_RS07580","ribosomal protein S15","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"RpsO","30S ribosomal protein S15"
"1285","SP_1699",1521,910.30148182813,-0.035195886027489,0.0771770904908421,-0.456040591886077,0.648360788991788,0.936882972998002,977.598212582687,910.195821863744,880.41480868439,900.06862898599,783.571241127344,1009.96017772463,"SPD_1509","SP_RS08400","SPT_RS08140","SPT_1637","SPD_RS07960","holo-(acyl-carrier protein) synthase","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"AcpS","4'-phosphopantetheinyl transferase"
"1286","SP_1713",1522,717.566946085955,-0.0344009304012375,0.0755708719084786,-0.455214152390611,0.648955179891078,0.936882972998002,765.151957904824,671.57983534905,745.351173261217,707.143159720436,668.416572541778,747.758977738425,"SPD_1523","SP_RS08470","SPT_RS08210","SPT_1651","SPD_RS08040","transcriptional regulator, NrdR family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"nrdR","transcriptional regulator NrdR"
"1287","SP_1726",1523,8705.17902824356,0.0249597547852,0.0520386450068557,0.479638829602726,0.631484230938287,0.936882972998002,8776.79384671188,8325.64647970502,8761.12781778319,8800.25399299646,8655.6482845857,8911.60374767915,"SPD_1536","SP_RS08540","SPT_RS08275","SPT_1664","SPD_RS08110","3-hydroxy-3-methylglutaryl-CoA reductase","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"","Hydroxymethylglutaryl-CoA reductase"
"1288","SP_1761",1524,569.768899541276,0.0388966064156522,0.080433680550041,0.483586056856531,0.628679672106546,0.936882972998002,553.569305888253,615.434897345592,511.240871861049,560.760021561747,633.783589508525,543.824711082491,"n.p.","SP_RS08720","n.p","n.p.","n.p","hypothetical protein","UNKNOWN","Membrane","GENETIC INFORMATION PROCESSING","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Folding, sorting, degradation","Membrane transport",NA,2,"asp2","accessory Sec system protein Asp2"
"1289","SP_1786",1525,1113.4091346653,0.035563007503971,0.0746374097292749,0.476476978943472,0.633734604329089,0.936882972998002,1044.09561750218,1127.21760145403,1111.52369596404,984.89578084205,1193.97209007139,1218.75002215808,"SPD_1577","SP_RS08865","SPT_RS08520","SPT_1713","SPD_RS08330","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1290","SP_1787",1526,311.958358188873,0.0415668691637247,0.0874697279016581,0.475214341702975,0.634634205849635,0.936882972998002,304.851739436121,303.398607287915,308.145183039537,292.01559355759,380.096988789949,283.242037022131,"SPD_1578","SP_RS08870","SPT_RS08525","SPT_1714","SPD_RS08340","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1291","SP_1897",1527,1540.99959327043,-0.0327198956365537,0.0686688031921683,-0.476488508835486,0.633726392023481,0.936882972998002,1470.71533218049,1714.58002979789,1506.70988849851,1561.42014035935,1547.22851701057,1445.34365177579,"SPD_1677","SP_RS09425","SPT_RS09060","SPT_1819","SPD_RS08870","sugar ABC transporter, sugar-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"rafE","sugar ABC transporter substrate-binding protein"
"1292","SP_1912",1528,152.750633640767,-0.042005862469682,0.0900184445334252,-0.466636173146545,0.640760202110185,0.936882972998002,145.085247097077,163.036262279271,163.076833881313,144.881772639113,151.519300770481,148.904385177349,"SPD_1715","SP_RS09615","SPT_RS09255","SPT_1861","SPD_RS09060","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1293","SP_1985",1529,777.390304690066,-0.0349368524042269,0.0742491160258305,-0.470535600613382,0.637972405536714,0.936882972998002,804.877680324262,726.645063006287,838.395010997181,793.471677096073,764.523100459055,736.42929625754,"SPD_1782","SP_RS09975","SPT_RS09735","SPT_1964","SPD_RS09420","dimethyladenosine transferase","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"ksgA","Ribosomal RNA small subunit methyltransferase A"
"1294","SP_1991",1530,313.315711629029,-0.0415077269376799,0.0856427400498539,-0.484661360828923,0.627916579501675,0.936882972998002,335.941435242637,305.558027980355,316.148954027576,309.281297032717,277.929688841853,335.034866649034,"SPD_1788","SP_RS10005","SPT_RS09760","SPT_1971","SPD_RS09450","putative hydrolase","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1295","SP_2036",1531,5.2820341464608,-0.01644332826615,0.0341173597055245,-0.48196368089666,0.629831746909064,0.936882972998002,4.31801330646063,10.7971034622034,3.00141412051497,4.50409655872889,2.59747372749396,6.47410370336299,"SPD_1845","SP_RS10295","SPT_RS10060","SPT_2031","SPD_RS09740","PTS system, IIA component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"1296","SP_2084",1532,269.427445974065,0.0404294084428952,0.087130143244276,0.464011729322518,0.642639342118401,0.936882972998002,234.036321210166,282.884110709728,274.129156340367,267.993745244369,283.990460872673,273.530881467086,"SPD_1910","SP_RS10610","SPT_RS10370","SPT_2094","SPD_RS10060","phosphate ABC transporter, phosphate-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"pstS",""
"1297","SP_2158",1533,141.87930400547,-0.0419902369921872,0.090096818626729,-0.466056822340783,0.641174828265917,0.936882972998002,151.130465726122,124.166689815339,163.076833881313,142.629724359748,135.934458405517,134.337651844782,"SPD_1986","SP_RS11010","SPT_RS10750","SPT_2171","SPD_RS10435","L-fucose isomerase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"fucI","L-fucose isomerase"
"1298","SP_2163",1534,27.8448617227807,-0.0300775209763539,0.0651334848275857,-0.461782768970091,0.644237108783992,0.936882972998002,30.2260931452244,34.5507310790508,26.0122557111297,33.7807241904667,31.1696847299275,11.3296814808852,"SPD_1991","SP_RS11035","SPT_RS10775","SPT_2176","SPD_RS10460","PTS system, IIB component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","PTS system, mannose-specific IIB component"
"1299","SP_2196",1535,601.203851608013,0.03520016339627,0.0774512804896311,0.454481361363451,0.649482404129204,0.936882972998002,592.431425646398,561.449380034575,624.294137067113,638.831028579714,628.588642053537,561.628496266739,"SPD_2024","SP_RS11220","SPT_RS10955","SPT_2215","SPD_RS10625","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"ThiZ","ABC thiamin transporter, ATP-binding component"
"1300","SP_2222",1536,1664.53703485799,0.0300923006797651,0.0650490003132363,0.462609733198956,0.643644130737224,0.936882972998002,1538.07633976128,1647.63798833223,1746.82301813971,1698.04440264079,1657.18823814114,1699.45222213278,"SPD_2049","SP_RS11345","SPT_RS11080","SPT_2240","SPD_RS10750","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase","CARBOHYDRATE METABOLISM","Membrane","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"pgsA","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase"
"1301","SP_0439",1538,3183.12491641732,0.0260388066317156,0.0576970022968375,0.451302591038474,0.651771477681479,0.939134816939757,3075.28907686126,3269.36292835518,3108.46455748,3298.50004650912,3123.02924502357,3224.10364427477,"SPD_0399","SP_RS02165","SPT_RS02385","SPT_0476","SPD_RS02125","peptide chain release factor 3","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"prfC","peptide chain release factor 3"
"1302","SP_2156",1539,2139.39892753618,-0.0281305557690909,0.0624753875446266,-0.450266206816197,0.652518502605095,0.939134816939757,2134.82577871414,2097.87720270611,2252.06106175973,2055.36939629995,2054.60171844772,2241.65840728943,"SPD_1984","SP_RS11000","SPT_RS10740","SPT_2169","SPD_RS10425","SPFH domain/Band 7 family","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1303","SP_0696",1541,492.471462663326,0.038963374059493,0.0868905113312613,0.448419205532686,0.653850683668345,0.939221312792077,398.12082685567,521.500097224423,529.249356584139,586.283235394544,438.973059946479,480.702199974702,"SPD_0604","SP_RS03405","n.p","n.p.","SPD_RS03230","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"1304","SP_0056",1543,10576.0644349787,0.0239452370803246,0.0548615770559519,0.436466437264525,0.66249834519361,0.940662714489644,10430.5929430863,10848.9295588219,10149.7820842081,10141.7240847379,10834.0629173773,11051.2950216406,"SPD_0062","SP_RS00320","SPT_RS00480","SPT_0094","SPD_RS00330","adenylosuccinate lyase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purB","adenylosuccinate lyase"
"1305","SP_0222",1544,12802.3653188257,0.0227319764650806,0.0510068446867316,0.445665216201736,0.655839094120166,0.940662714489644,12989.4476284949,12368.082015954,12713.9902145014,12597.9580747647,13067.0244984463,13077.6894807932,"SPD_0206","SP_RS01075","SPT_RS01355","SPT_0269","SPD_RS01110","ribosomal protein S14","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpsN","30S ribosomal protein S14"
"1306","SP_0582",1546,1133.95553038638,-0.0302874428901667,0.0691248229176876,-0.438155811642836,0.661273338495967,0.940662714489644,1105.41140645392,1144.49296699356,1196.56376271197,1180.07329838697,1057.17180709004,1120.0199406818,"SPD_0507","SP_RS02880","SPT_RS03050","SPT_0612","SPD_RS02725","hypothetical protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","putative integral membrane protein (possible nuclease activity)"
