"","Gene","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"767","SP_1897",844,821.381136993602,-0.0647398419027029,0.0822646859273202,-0.786970024536406,0.431299413723262,0.812638782670664,809.620577003441,940.67560170176,782.109492956186,789.845320997778,894.24526706394,711.790562238506,"SPD_1677","SP_RS09425","SPT_RS09060","SPT_1819","SPD_RS08870","sugar ABC transporter, sugar-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"rafE","sugar ABC transporter substrate-binding protein"
"768","SP_1997",845,2941.84942366439,0.0511297279503544,0.0650951879889822,0.785460946191728,0.432183359384979,0.812638782670664,3019.74998823434,2998.33026470194,2620.53957916235,2929.09390139841,2860.20644186154,3223.17636662778,"SPD_1794","SP_RS10035","SPT_RS09790","SPT_1977","SPD_RS09480","Cof family protein","UNKNOWN","Intracellular","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","haloacid dehydrogenase"
"769","SP_2000",846,1175.63774582787,-0.0562168311933916,0.0712817715640228,-0.788656482013772,0.430312809290234,0.812638782670664,1130.98085724808,1283.32518264543,1192.75074659812,1165.57736628061,1215.58773779116,1065.60458440385,"SPD_1798","SP_RS10055","SPT_RS09810","SPT_1981","SPD_RS09500","DNA-binding response regulator","REGULATOR","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING",NA,"Signal transduction","Transcription",NA,2,"",""
"770","SP_0352",847,9393.26182014616,-0.040786786617217,0.0530195623783347,-0.769278069972974,0.441728253015823,0.816082002678896,9837.77115974731,9150.79385142378,9628.45676302538,9683.18042507122,9211.24315553723,8848.12556607203,"n.p.","SP_RS01720","n.p","n.p.","n.p","capsular polysaccharide biosynthesis protein Cps4G","CAPSULE","Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"cps4G","capsular polysaccharide biosynthesis protein Cps4G"
"771","SP_0385",848,396.674667834734,0.0692266208504125,0.089749716076082,0.771329691914882,0.440511537274996,0.816082002678896,323.433572375254,415.279577588137,411.992047239442,414.113275714948,410.077791062076,405.151743028545,"SPD_0350","SP_RS01890","SPT_RS02170","SPT_0430","SPD_RS01860","conserved hypothetical protein","REGULATOR",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"772","SP_1964",849,1283.71587806786,-0.0521654325698096,0.0677363039175015,-0.77012517000254,0.441225646731025,0.816082002678896,1355.93305341933,1287.42526310116,1288.65709202107,1172.64759293916,1333.61432891616,1264.01793801029,"SPD_1762","SP_RS09870","SPT_RS09640","SPT_1943","SPD_RS09315","DNA-entry nuclease","DNA TURNOVER","Membrane","GENETIC INFORMATION PROCESSING","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES","DNA repair and editing","Membrane transport","Cellular community",3,"endA","Competence specific endonuclease"
"773","SP_2236",850,385.79919222315,0.0711610311575118,0.0925238310074357,0.76911029712759,0.441827835845262,0.816082002678896,350.386370073192,356.121273869658,416.044428031961,446.434311868309,416.969854777405,328.838914718374,"SPD_2064","SP_RS11430","SPT_RS11160","SPT_2256","SPD_RS10835","putative sensor histidine kinase ComD","REGULATOR","Membrane","CELLULAR PROCESSES","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Cellular community","Signal transduction",NA,2,"comD","sensor histidine kinase ComD"
"774","SP_0593",851,2997.6317504917,0.0458654224491733,0.0597676181396483,0.767395855428064,0.442846191975862,0.817001787781556,2940.96488727114,3137.73300019697,2747.51417732795,2983.63564990721,3079.02946482324,3096.91332342368,"SPD_0517","SP_RS02935","SPT_RS03105","SPT_0622","SPD_RS02780","leucine-rich protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","DNA-binding transcriptional regulator"
"775","SP_2056",852,332.006776251547,-0.0679173872532922,0.0887177919454121,-0.765544157084992,0.443947582720369,0.818072423557487,358.679538595634,336.792323149758,330.94443138906,311.089972976107,318.757946833967,335.776444564753,"SPD_1866","SP_RS10395","SPT_RS10155","SPT_2051","SPD_RS09840","N-acetylglucosamine-6-phosphate deacetylase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"nagA","N-acetylglucosamine-6-phosphate deacetylase"
"776","SP_0950",853,2321.05954953708,0.0521907243602383,0.0682946284900165,0.76419955001099,0.444748334692215,0.818587204533152,2450.63129838173,2349.34610113684,2011.33166668698,2450.33855337674,2247.67427916168,2417.03539847851,"SPD_0839","SP_RS04705","SPT_RS06225","SPT_1254","SPD_RS04465","acetyltransferase, GNAT family","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Acetyltransferase"
"777","SP_2194",855,4034.13796096321,0.0409664780991653,0.0538191463437491,0.761187809213986,0.446544898624849,0.819971334316974,3928.88858750709,4049.70803870857,3933.51095593854,3920.9456983547,4141.26878494832,4230.50570032204,"SPD_2022","SP_RS11210","SPT_RS10945","SPT_2213","SPD_RS10615","ATP-dependent Clp protease, ATP-binding subunit","PROTEIN TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"clpA","ATP-dependent Clp protease ATP-binding subunit ClpA"
"778","SP_0928",856,422.856273355327,-0.0668132276634933,0.0879638252751565,-0.759553457964081,0.447521548348833,0.820804709004284,377.33916777113,467.994897733316,461.971410347177,406.033016676607,425.584934421567,398.214213182166,"SPD_0819","SP_RS04590","SPT_RS06305","SPT_1271","SPD_RS04360","signal peptidase II","LIPOPROTEIN","Membrane","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"lspA","Lipoprotein signal peptidase"
"779","SP_0984",857,990.663939091859,-0.056261917062731,0.0742202868850951,-0.758039606473543,0.448427272559607,0.82150620527256,985.850408105342,956.490197745314,1106.29995635771,974.681246499816,1024.33296969077,896.328856152193,"SPD_0870","SP_RS04880","SPT_RS06045","SPT_1220","SPD_RS04645","phosphoglycerate mutase family protein","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Phosphoglycerate mutase family protein"
"780","SP_2191",858,697.502440459941,-0.0591213549567543,0.0785439082682435,-0.752717254084718,0.451619839376484,0.826390615176083,754.67833554226,649.56988934449,745.638065823514,713.082860133544,668.530180386915,653.515311528921,"SPD_2018","SP_RS11190","SPT_RS10925","SPT_2209","SPD_RS10595","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"781","SP_1675",859,383.727090082221,0.0643501223810703,0.0856906959932394,0.750958101520698,0.452677871652703,0.82736234981926,380.449105967046,378.964579265902,356.609509741681,389.872498599926,388.540091951673,407.926754967097,"SPD_1488","SP_RS08275","SPT_RS08025","SPT_1614","SPD_RS07850","ROK family protein","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Hypothetical Protein"
"782","SP_0048",861,867.986731800914,-0.0552241795159541,0.0779399690035295,-0.708547619687317,0.478605251300736,0.828750770990775,860.4162342034,897.331894026834,910.434884719291,945.390307485831,852.03137680755,742.315693562575,"SPD_0055","SP_RS00285","SPT_RS00445","SPT_0087","SPD_RS00295","phosphoribosylglycinamide formyltransferase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purN","phosphoribosylglycinamide formyltransferase"
"783","SP_0103",862,5131.13927908284,0.0358538448958639,0.0501620233697632,0.714760739046981,0.474756898933358,0.828750770990775,4988.34086624911,5166.68710000699,5030.35535711371,5256.20850444046,5126.83389624037,5218.40995044644,"SPD_0099","SP_RS00520","SPT_RS00690","SPT_0137","SPD_RS00520","putative capsular polysaccharide biosynthesis protein","CAPSULE","Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,""," Capsular polysaccharide biosynthesis protein"
"784","SP_0111",863,236.020959806743,0.0717705935333764,0.0967640249428826,0.741707401854571,0.458264634196091,0.828750770990775,205.25592093045,262.405149167116,210.723801210993,252.508094948139,243.806753929764,241.426038653996,"SPD_0108","SP_RS00565","SPT_RS00735","SPT_0145","SPD_RS00565","putative amino acid ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Cellular community",NA,2,"","amino acid ABC transporter ATP-binding protein"
"785","SP_0119",864,1018.95575454526,0.0578955391239345,0.0814400814061839,0.710897363120003,0.477147840160124,0.828750770990775,819.987037656494,1082.42124031435,1076.58249721257,1091.84500255575,1003.65677854479,1039.2419709876,"SPD_0128","SP_RS00605","SPT_RS00845","SPT_0166","SPD_RS00695","MutT/nudix family protein","DNA TURNOVER","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","MutT/Nudix family protein"
"786","SP_0389",866,154.58858917139,0.0717406656213173,0.100834994248137,0.711465956399782,0.476795539716571,0.828750770990775,168.973308644764,131.202574583558,145.885708530688,163.625245526394,167.994053061145,149.850644681791,"SPD_0355","SP_RS01920","n.p","n.p.","SPD_RS01890","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"787","SP_0405",867,1661.93826143164,0.0510036328515466,0.0699176277576915,0.729481741404416,0.465707032584776,0.828750770990775,1723.94240660272,1648.81806898534,1503.43327402459,1619.08190480747,1610.15838549374,1866.19552867601,"SPD_0370","SP_RS02010","SPT_RS02235","SPT_0443","SPD_RS01985","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"788","SP_0446",868,318.09123222935,-0.0674783908970257,0.0929731542938076,-0.725783602907404,0.467971440481598,0.828750770990775,316.177049918117,362.564257442957,306.630146633945,317.150167254862,336.849614086706,269.176158039513,"SPD_0405","SP_RS02195","SPT_RS02415","SPT_0482","SPD_RS02155","acetolactate synthase, small subunit","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"ilvH","acetolactate synthase 3 regulatory subunit (EC 2.2.1.6)"
"789","SP_0457",869,4889.57839207295,-0.0431067396673684,0.0608469616063106,-0.708445229299628,0.478668813433317,0.828750770990775,5067.12596721232,4890.22453213449,4961.46488364088,5156.21529884099,4920.93349274492,4341.5061778641,"SPD_0417","SP_RS02255","SPT_RS02475","SPT_0495","SPD_RS02215","bacitracin resistance protein","PEPTIDOGLYCAN","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"uppP","UDP pyrophosphate phosphatase"
"790","SP_0458",870,606.388852116024,0.0601890755825858,0.081577058297735,0.737818656844813,0.460624654395943,0.828750770990775,568.082043787305,623.797955051292,574.087278940206,611.069589774496,570.318272443476,690.977972699369,"SPD_0419","SP_RS02260","SPT_RS02480","SPT_0497","SPD_RS02220","DNA polymerase IV","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"","DNA polymerase IV"
"791","SP_0478",871,252.056236847985,0.0723763510434088,0.0991692952680991,0.729826211306061,0.465496420516809,0.828750770990775,259.161516326325,221.990070389145,248.546021941171,309.069908216522,276.544056577577,197.025847637169,"SPD_0428","SP_RS02360","SPT_RS02585","SPT_0519","SPD_RS02280","PTS system, lactose-specific IIBC components","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"","PTS system lactose-specific transporter subunit IIBC"
"792","SP_0480",872,1843.56264611298,-0.0508622238593389,0.0709574107371635,-0.716799321324449,0.473497930551139,0.828750770990775,1824.49707493733,1720.27661407103,2109.93959930494,1819.06831600639,1889.28696596457,1698.30730639363,"SPD_0430","SP_RS02370","SPT_RS02595","SPT_0521","SPD_RS02290","potassium uptake protein, Trk family","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"trkA","potassium transporter peripheral membrane protein, sapG"
"793","SP_0554",873,1615.74139291609,0.0518273861413226,0.0695477665233367,0.745205615250519,0.456147428801241,0.828750770990775,1579.84860352528,1735.50548433519,1422.3856581742,1687.76410663336,1606.71235363608,1662.23215119246,"SPD_0480","SP_RS02720","SPT_RS02910","SPT_0584","SPD_RS02560","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"ylxR","Predicted nucleic-acid-binding protein implicated in transcription termination"
"794","SP_0578",874,174.28206474239,-0.072558478213435,0.0992643450847564,-0.73096214105358,0.464802277822082,0.828750770990775,191.779522081481,182.746443169956,170.199993285802,176.755666463697,175.74762474089,148.463138712515,"SPD_0503","SP_RS02860","SPT_RS03030","SPT_0608","SPD_RS02705","6-phospho-beta-glucosidase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"bglA-2","Beta-glucosidase/6-phospho-beta-glucosidase/beta- galactosidase"
"795","SP_0652",875,279.07394959578,0.0693069633750978,0.0969920190055587,0.714563570133803,0.474878762052136,0.828750770990775,301.664005003843,261.819423387725,241.79205395364,334.320717711336,242.083738000932,292.763759517202,"SPD_0567","SP_RS03205","SPT_RS03375","SPT_0677","SPD_RS03040","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING","METABOLISM",NA,"Translation","Nucleotide metabolism",NA,2,"","putative rRNA methylase"
"796","SP_0666",876,423.39450236888,0.0622501983714407,0.0858511543515578,0.725094482906171,0.468394068819318,0.828750770990775,386.668982358878,431.679899411082,414.693634434454,400.982854777644,454.014697247299,452.326945983924,"n.p.","SP_RS03270","SPT_RS03435","SPT_0690","n.p","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"797","SP_0754",877,430.11036770803,-0.0660952204721066,0.0917842677486155,-0.720114918311843,0.47145424299147,0.828750770990775,379.41245990174,501.966992937988,449.81426796962,407.0430490564,467.798824677957,374.626611704477,"SPD_0657","SP_RS03690","SPT_RS03825","SPT_0768","SPD_RS03500","putative acetoin utilization protein AcuB","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"acuB","putative acetoin utilization protein AcuB"
"798","SP_0848",879,3335.16435092668,-0.0426476532618563,0.059361454341724,-0.718440168536776,0.472485926832789,0.828750770990775,3544.29289727883,3229.10622178194,3402.64907211854,3430.06996177552,3317.66717096651,3087.20078163874,"SPD_0742","SP_RS04150","SPT_RS06740","SPT_1355","SPD_RS03925","putative sugar ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"yufQ","ABC-type uncharacterized transport system, permease componen"
"799","SP_0963",880,233.448427069568,-0.0707525494708702,0.0958064197748871,-0.738494869520382,0.460213783694257,0.828750770990775,262.271454522241,236.047489094526,228.284117978576,212.106799756437,245.529769858596,216.450931207031,"SPD_0851","SP_RS04775","SPT_RS06150","SPT_1240","SPD_RS04540","dihydroorotate dehydrogenase, electron transfer subunit","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"pyrK","dihydroorotate dehydrogenase, electron transfer subunit"
"800","SP_1024",882,2909.36936606891,-0.0413574520098588,0.0565255313053815,-0.731659677578675,0.464376313456912,0.828750770990775,3019.74998823434,2853.070271413,2992.0078184766,2823.04050152019,2792.14731267267,2976.20030409668,"SPD_0910","SP_RS05085","SPT_RS05325","SPT_1076","SPD_RS04850","serine hydroxymethyltransferase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"glyA","Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1)"
"801","SP_1074",883,1575.74667544649,0.0451045245249887,0.0628393862404293,0.717774746437125,0.472896186811755,0.828750770990775,1480.33058125597,1611.91734488371,1550.71104993731,1637.26248764373,1604.98933770724,1569.26925125098,"SPD_0959","SP_RS05310","SPT_RS05525","SPT_1117","SPD_RS05110","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"802","SP_1105",884,9725.49962014377,0.0428625004222058,0.0605246723805572,0.708182279000239,0.478832069429472,0.828750770990775,9739.28978354331,10246.1010588847,8697.75997434349,9737.72217358002,9505.01737140313,10427.1073591079,"SPD_0989","SP_RS05475","SPT_RS05700","SPT_1151","SPD_RS05280","ribosomal protein L21","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rplU"," 50S ribosomal protein L21"
"803","SP_1163",885,1126.02719708479,-0.0546702720283527,0.0744910211400315,-0.733917607674905,0.462998955061385,0.828750770990775,1081.22184611343,1207.18083132461,1158.98090666046,1096.89516445471,995.041698900627,1216.84273505491,"SPD_1027","SP_RS05735","SPT_RS05890","SPT_1189","SPD_RS05465","putative acetoin dehydrogenase, E1 component, beta subunit","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","acetoin dehydrogenase, E1 component subunit beta"
"804","SP_1236",886,293.989695138141,-0.0684737618444103,0.093940789541935,-0.728903410097951,0.466060748691717,0.828750770990775,299.590712873232,278.21974521067,336.347605779085,313.110037735692,255.006357467174,281.663711762996,"SPD_1094","SP_RS06060","SPT_RS04900","SPT_0992","SPD_RS05795","acetyltransferase, GNAT family","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Acetyltransferase"
"805","SP_1267",887,9369.20854489182,0.0351970160291592,0.0485658152409599,0.724728203460165,0.468618789221549,0.828750770990775,8973.20834128269,9411.44182325273,9356.9472499266,9287.24773219254,9626.4899943858,9559.91612831054,"SPD_1123","SP_RS06210","SPT_RS04755","SPT_0961","SPD_RS05940","licC protein","VARIOUS","Extracellular","METABOLISM","METABOLISM",NA,"Cell wall metabolism","Various metabolism",NA,2,"LicC","Choline-phosphate cytidylyltransferase"
"806","SP_1368",888,1739.22635180317,0.0495310669579864,0.0671346372038076,0.737787065231615,0.460643854655483,0.828750770990775,1716.68588414558,1720.27661407103,1683.08882249293,1862.49970833747,1866.88775888975,1585.91932288229,"SPD_1202","SP_RS06705","SPT_RS04490","SPT_0905","SPD_RS06345","psr protein","UNKNOWN","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"Psr","Putative phosphatidylserine receptor"
"807","SP_1406",889,1107.22216903359,0.0535454221746531,0.0737983473770075,0.725563973690495,0.468106113286568,0.828750770990775,1010.72991367267,1054.89212868298,1190.04915940311,1106.99548825264,1216.44924575557,1064.21707843457,"SPD_1237","SP_RS06890","SPT_RS04310","SPT_0868","SPD_RS06525","hypothetical protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"808","SP_1411",890,1215.47982498037,-0.0545500263642461,0.0739296880882565,-0.737863607636553,0.460597335673971,0.828750770990775,1296.84422769693,1234.70994295598,1190.04915940311,1149.41684820393,1082.91551127107,1338.94326035119,"SPD_1242","SP_RS06915","SPT_RS04285","SPT_0863","SPD_RS06550","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"809","SP_1536",891,2260.58453398325,0.0457434482836183,0.0645965963294982,0.70814022538103,0.478858181767386,0.828750770990775,2128.23437207178,2430.76198447217,2095.08086973237,2309.94405258557,2354.50126674928,2244.98465828831,"SPD_1365","SP_RS07565","SPT_RS07325","SPT_1474","SPD_RS07185","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"810","SP_1577",892,3098.96987356689,0.0465736412587732,0.0633975232313898,0.73462871867703,0.462565642795108,0.828750770990775,2740.89219666722,3141.24735487331,3245.9570148078,3076.55862884812,3147.95010197653,3241.21394422836,"SPD_1407","SP_RS07775","SPT_RS07545","SPT_1517","SPD_RS07405","adenine phosphoribosyltransferase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"Apt","Adenine phosphoribosyltransferase"
"811","SP_1578",893,237.673919380012,-0.0701556509142972,0.0971202821598576,-0.722358392645757,0.470074160744983,0.828750770990775,249.831701738578,214.961361036454,278.263481086311,250.488030188554,218.823022961696,213.675919268479,"SPD_1408","SP_RS07780","SPT_RS07550","SPT_1519","SPD_RS07410","putative methyltransferase","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Putative methyltransferase"
"812","SP_1608",895,470.780394843287,-0.0625370762249045,0.086981773916554,-0.718967588369713,0.472160890201503,0.828750770990775,488.260296758797,455.694656366108,513.301567052419,512.086416554825,455.737713176131,399.601719151442,"SPD_1433","SP_RS07930","SPT_RS07690","SPT_1549","SPD_RS07550","oxidoreductase, DadA family protein","UNKNOWN","Intracellular","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Oxidoreductase"
"813","SP_1749",896,2027.32029201912,-0.0469528280853996,0.0651470092314447,-0.720721160331283,0.471081090618573,0.828750770990775,1967.55423194946,2196.47167271582,2028.89198345456,1951.38255775922,2127.06316414342,1892.55814209225,"SPD_1559","SP_RS08655","SPT_RS08400","SPT_1687","SPD_RS08230","GTP-binding protein YqeH","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","GTP-binding protein YqeH, required for biogenesis of 30S ribosome subunit"
"814","SP_1864",897,1019.6930094019,-0.0590074459331265,0.0817224802229734,-0.722046684977368,0.470265775367428,0.828750770990775,934.018104840077,1228.85268516207,968.519009412064,962.560857942305,1050.17820862326,974.02919043164,"SPD_1646","SP_RS09250","SPT_RS08875","SPT_1782","SPD_RS08705","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"815","SP_1896",898,525.251537814636,-0.0610289029691486,0.0855164436159987,-0.713651087306573,0.475442958925984,0.828750770990775,559.788875264863,579.282795817584,478.180933517254,494.915866098352,563.426208728147,475.914547461613,"SPD_1676","SP_RS09420","SPT_RS09055","SPT_1818","SPD_RS08865","sugar ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"rafF","sugar ABC transporter substrate-binding protein"
"816","SP_1914",899,285.926396931866,-0.0688784098277892,0.0928604119973448,-0.741741376613306,0.458244045360418,0.828750770990775,291.29754435079,299.891599048133,295.823797853894,247.457933049176,304.973819403309,276.113687885892,"SPD_1717","SP_RS09630","SPT_RS09275","SPT_1864","SPD_RS09075","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"817","SP_1968",900,164.97030255891,0.0711251763357272,0.0997023671669338,0.713375001584875,0.475613737805394,0.828750770990775,162.753432252932,144.674267509548,168.849199688296,176.755666463697,161.963497310232,174.825752128756,"SPD_1766","SP_RS09895","SPT_RS09660","SPT_1948","SPD_RS09340","phosphopantetheine adenylyltransferase","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"coaD","Phosphopantetheine adenylyltransferase"
"818","SP_2002",901,736.361628752158,0.0558847695122569,0.0789975535337554,0.707424053181311,0.47930299366855,0.828750770990775,677.966526709667,788.38689906013,687.55394113074,809.035936213837,750.373437006447,704.853032392127,"SPD_1800","SP_RS10065","SPT_RS09820","SPT_1983","SPD_RS09510","conserved hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"819","SP_2027",902,1416.09373471232,0.058754459316588,0.0820889173135046,0.715741676701614,0.474150871419609,0.828750770990775,1452.34113749273,1355.9551792899,1325.12851915374,1334.25277370597,1268.13972362054,1760.74507501104,"SPD_1836","SP_RS10250","SPT_RS10015","SPT_2022","SPD_RS09695","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"820","SP_2065",903,1301.78722169997,0.0540144893068409,0.0744647872430151,0.72536955125602,0.468225347641297,0.828750770990775,1287.51441310918,1415.69920878777,1106.29995635771,1335.26280608576,1310.35361387693,1355.5933319825,"SPD_1876","SP_RS10440","SPT_RS10200","SPT_2060","SPD_RS09890","MATE efflux family protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Antibiotic response/sensing",NA,2,"","Multi antimicrobial extrusion (MATE) family transporter"
"821","SP_2129",905,547.085605503903,-0.0612494899915166,0.0838961124539151,-0.730063505924205,0.465351367199329,0.828750770990775,579.485150505664,495.524009364688,614.611086865396,521.176707972958,519.489302542925,552.227375771785,"SPD_1959","SP_RS10865","SPT_RS10605","SPT_2141","SPD_RS10300","putative PTS system, IIC component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"ulaA","PTS system ascorbate-specific transporter subunit IIC"
"822","SP_2132",906,532.712178749853,-0.0593432911649527,0.0817886888663941,-0.725568437243113,0.468103376100286,0.828750770990775,538.019307893452,509.581428070069,594.349182902801,501.9860927569,512.597238827596,539.739822048302,"SPD_1962","SP_RS10880","SPT_RS10620","SPT_2144","SPD_RS10315","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"823","SP_2171",907,462.047729025184,-0.0592554794728734,0.0817908024192184,-0.724476074573271,0.468773510443401,0.828750770990775,469.600667583302,483.223767997479,468.725378334709,449.464409007687,460.045252998212,441.226898229717,"SPD_1999","SP_RS11075","SPT_RS10815","SPT_2184","SPD_RS10500","zinc ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"AdcC","ABC zinc transporter, premease component"
